filename,infected
009361.jpeg,yes
009362.jpeg,no
009363.jpeg,no
009364.jpeg,no
009365.jpeg,no
009366.jpeg,no
009368.jpeg,yes
009369.jpeg,yes
009370.jpeg,yes
009371.jpeg,yes
009372.jpeg,no
009373.jpeg,no
009374.jpeg,yes
009375.jpeg,no
009376.jpeg,yes
009377.jpeg,no
009379.jpeg,yes
009380.jpeg,yes
009381.jpeg,yes
009383.jpeg,yes
009384.jpeg,yes
009385.jpeg,no
009386.jpeg,yes
009387.jpeg,no
009388.jpeg,no
009389.jpeg,no
009390.jpeg,yes
009391.jpeg,no
009393.jpeg,yes
009394.jpeg,yes
009396.jpeg,yes
009397.jpeg,yes
009398.jpeg,no
009399.jpeg,yes
009401.jpeg,no
009402.jpeg,no
009403.jpeg,yes
009404.jpeg,no
009405.jpeg,yes
009406.jpeg,yes
009407.jpeg,yes
009408.jpeg,no
009409.jpeg,no
009410.jpeg,yes
009411.jpeg,yes
009412.jpeg,yes
009414.jpeg,no
009415.jpeg,yes
009416.jpeg,no
009417.jpeg,yes
009418.jpeg,yes
009419.jpeg,yes
009421.jpeg,no
009423.jpeg,yes
009425.jpeg,yes
009426.jpeg,no
009427.jpeg,yes
009428.jpeg,no
009429.jpeg,yes
009431.jpeg,no
009432.jpeg,no
009433.jpeg,yes
009435.jpeg,yes
009436.jpeg,no
009437.jpeg,no
009438.jpeg,yes
009439.jpeg,no
009440.jpeg,no
009441.jpeg,no
009442.jpeg,yes
009444.jpeg,no
009445.jpeg,no
009446.jpeg,yes
009447.jpeg,no
009448.jpeg,no
009449.jpeg,yes
009450.jpeg,no
009451.jpeg,yes
009452.jpeg,yes
009453.jpeg,yes
009455.jpeg,no
009456.jpeg,yes
009457.jpeg,yes
009458.jpeg,yes
009460.jpeg,no
009461.jpeg,no
009462.jpeg,no
009463.jpeg,no
009464.jpeg,yes
009465.jpeg,no
009466.jpeg,no
009468.jpeg,no
009469.jpeg,no
009470.jpeg,no
009471.jpeg,no
009472.jpeg,yes
009473.jpeg,yes
009474.jpeg,no
009475.jpeg,no
009476.jpeg,yes
009477.jpeg,no
009478.jpeg,no
009479.jpeg,yes
009480.jpeg,no
009481.jpeg,no
009483.jpeg,yes
009484.jpeg,yes
009485.jpeg,no
009486.jpeg,no
009487.jpeg,yes
009488.jpeg,no
009489.jpeg,no
009490.jpeg,yes
009491.jpeg,no
009492.jpeg,no
009494.jpeg,yes
009495.jpeg,yes
009496.jpeg,yes
009497.jpeg,yes
009500.jpeg,yes
009502.jpeg,yes
009503.jpeg,yes
009504.jpeg,no
009505.jpeg,no
009506.jpeg,yes
009507.jpeg,no
009508.jpeg,yes
009509.jpeg,no
009510.jpeg,no
009511.jpeg,no
009512.jpeg,no
009513.jpeg,no
009514.jpeg,no
009515.jpeg,yes
009516.jpeg,yes
009517.jpeg,yes
009518.jpeg,yes
009520.jpeg,yes
009522.jpeg,no
009523.jpeg,no
009525.jpeg,no
009526.jpeg,yes
009527.jpeg,no
009528.jpeg,no
009529.jpeg,yes
009530.jpeg,no
009531.jpeg,yes
009533.jpeg,no
009535.jpeg,yes
009536.jpeg,yes
009537.jpeg,yes
009538.jpeg,no
009539.jpeg,no
009540.jpeg,no
009541.jpeg,no
009542.jpeg,yes
009543.jpeg,no
009544.jpeg,no
009545.jpeg,yes
009546.jpeg,no
009548.jpeg,yes
009549.jpeg,yes
009551.jpeg,yes
009552.jpeg,yes
009553.jpeg,no
009554.jpeg,yes
009555.jpeg,yes
009556.jpeg,yes
009557.jpeg,yes
009558.jpeg,no
009559.jpeg,yes
009560.jpeg,no
009561.jpeg,no
009563.jpeg,no
009564.jpeg,yes
009566.jpeg,no
009567.jpeg,yes
009568.jpeg,yes
009569.jpeg,no
009571.jpeg,no
009573.jpeg,no
009574.jpeg,yes
009575.jpeg,no
009576.jpeg,yes
009577.jpeg,no
009578.jpeg,yes
009581.jpeg,no
009582.jpeg,yes
009583.jpeg,yes
009584.jpeg,yes
009585.jpeg,no
009586.jpeg,yes
009587.jpeg,no
009588.jpeg,no
009589.jpeg,yes
009590.jpeg,no
009591.jpeg,no
009592.jpeg,no
009593.jpeg,no
009594.jpeg,yes
009596.jpeg,no
009597.jpeg,yes
009598.jpeg,yes
009599.jpeg,no
009600.jpeg,no
009602.jpeg,no
009605.jpeg,yes
009606.jpeg,no
009607.jpeg,no
009608.jpeg,no
009609.jpeg,no
009610.jpeg,no
009611.jpeg,no
009612.jpeg,yes
009613.jpeg,no
009614.jpeg,yes
009615.jpeg,no
009616.jpeg,yes
009618.jpeg,yes
009619.jpeg,no
009620.jpeg,yes
009621.jpeg,yes
009623.jpeg,yes
009624.jpeg,no
009625.jpeg,no
009626.jpeg,no
009627.jpeg,no
009628.jpeg,yes
009629.jpeg,no
009630.jpeg,yes
009631.jpeg,no
009632.jpeg,no
009633.jpeg,yes
009635.jpeg,yes
009636.jpeg,no
009637.jpeg,no
009638.jpeg,yes
009639.jpeg,yes
009640.jpeg,yes
009641.jpeg,no
009642.jpeg,no
009643.jpeg,no
009644.jpeg,no
009645.jpeg,yes
009646.jpeg,yes
009647.jpeg,no
009650.jpeg,no
009651.jpeg,yes
009652.jpeg,yes
009653.jpeg,no
009655.jpeg,no
009656.jpeg,no
009657.jpeg,yes
009658.jpeg,no
009659.jpeg,no
009660.jpeg,yes
009661.jpeg,no
009662.jpeg,yes
009663.jpeg,yes
009664.jpeg,no
009665.jpeg,yes
009666.jpeg,no
009667.jpeg,no
009669.jpeg,no
009670.jpeg,no
009671.jpeg,no
009672.jpeg,no
009673.jpeg,yes
009675.jpeg,yes
009676.jpeg,yes
009677.jpeg,no
009679.jpeg,yes
009682.jpeg,yes
009684.jpeg,no
009685.jpeg,no
009686.jpeg,no
009687.jpeg,yes
009688.jpeg,yes
009689.jpeg,no
009691.jpeg,yes
009693.jpeg,yes
009694.jpeg,yes
009695.jpeg,yes
009696.jpeg,yes
009697.jpeg,yes
009698.jpeg,no
009700.jpeg,no
009701.jpeg,no
009702.jpeg,no
009703.jpeg,yes
009704.jpeg,no
009705.jpeg,no
009706.jpeg,no
009707.jpeg,yes
009708.jpeg,yes
009709.jpeg,yes
009711.jpeg,no
009713.jpeg,no
009714.jpeg,yes
009715.jpeg,yes
009716.jpeg,no
009717.jpeg,no
009718.jpeg,yes
009719.jpeg,no
009720.jpeg,no
009721.jpeg,yes
009722.jpeg,no
009723.jpeg,no
009724.jpeg,no
009725.jpeg,no
009726.jpeg,no
009727.jpeg,no
009728.jpeg,yes
009729.jpeg,no
009730.jpeg,yes
009732.jpeg,no
009733.jpeg,no
009734.jpeg,no
009735.jpeg,yes
009736.jpeg,yes
009737.jpeg,yes
009738.jpeg,yes
009739.jpeg,no
009740.jpeg,yes
009743.jpeg,no
009744.jpeg,no
009745.jpeg,no
009747.jpeg,yes
009748.jpeg,yes
009749.jpeg,no
009750.jpeg,yes
009751.jpeg,no
009752.jpeg,no
009754.jpeg,yes
009755.jpeg,no
009756.jpeg,yes
009757.jpeg,yes
009758.jpeg,no
009759.jpeg,no
009760.jpeg,no
009761.jpeg,no
009763.jpeg,no
009764.jpeg,no
009765.jpeg,yes
009766.jpeg,yes
009768.jpeg,yes
009769.jpeg,no
009770.jpeg,yes
009772.jpeg,no
009773.jpeg,no
009774.jpeg,no
009775.jpeg,yes
009776.jpeg,no
009777.jpeg,no
009778.jpeg,no
009779.jpeg,no
009780.jpeg,yes
009781.jpeg,yes
009783.jpeg,no
009784.jpeg,no
009785.jpeg,no
009787.jpeg,yes
009788.jpeg,yes
009789.jpeg,no
009790.jpeg,no
009791.jpeg,yes
009792.jpeg,no
009794.jpeg,yes
009796.jpeg,no
009797.jpeg,no
009798.jpeg,yes
009799.jpeg,yes
009800.jpeg,no
009801.jpeg,yes
009802.jpeg,yes
009803.jpeg,no
009804.jpeg,yes
009805.jpeg,yes
009807.jpeg,no
009808.jpeg,yes
009809.jpeg,no
009810.jpeg,yes
009811.jpeg,yes
009812.jpeg,yes
009814.jpeg,no
009816.jpeg,no
009817.jpeg,no
009818.jpeg,yes
009820.jpeg,yes
009821.jpeg,no
009822.jpeg,no
009823.jpeg,no
009824.jpeg,no
009825.jpeg,no
009826.jpeg,yes
009827.jpeg,no
009828.jpeg,no
009829.jpeg,no
009830.jpeg,yes
009832.jpeg,no
009833.jpeg,yes
009834.jpeg,yes
009837.jpeg,no
009838.jpeg,yes
009839.jpeg,yes
009840.jpeg,no
009841.jpeg,no
009842.jpeg,yes
009843.jpeg,yes
009844.jpeg,yes
009845.jpeg,yes
009846.jpeg,yes
009847.jpeg,no
009848.jpeg,yes
009849.jpeg,yes
009850.jpeg,no
009851.jpeg,yes
009852.jpeg,yes
009853.jpeg,no
009854.jpeg,yes
009856.jpeg,yes
009857.jpeg,yes
009858.jpeg,yes
009859.jpeg,no
009860.jpeg,yes
009861.jpeg,yes
009862.jpeg,no
009863.jpeg,yes
009864.jpeg,no
009865.jpeg,no
009866.jpeg,yes
009869.jpeg,yes
009870.jpeg,yes
009871.jpeg,yes
009872.jpeg,yes
009873.jpeg,no
009874.jpeg,no
009877.jpeg,no
009878.jpeg,no
009879.jpeg,no
009880.jpeg,yes
009881.jpeg,no
009882.jpeg,no
009883.jpeg,yes
009884.jpeg,no
009885.jpeg,no
009886.jpeg,yes
009887.jpeg,yes
009888.jpeg,no
009889.jpeg,yes
009890.jpeg,yes
009891.jpeg,yes
009892.jpeg,yes
009893.jpeg,no
009894.jpeg,no
009895.jpeg,no
009896.jpeg,no
009897.jpeg,no
009898.jpeg,yes
009899.jpeg,no
009900.jpeg,no
009901.jpeg,no
009902.jpeg,yes
009903.jpeg,no
009904.jpeg,yes
009905.jpeg,yes
009907.jpeg,no
009908.jpeg,yes
009910.jpeg,no
009911.jpeg,no
009912.jpeg,yes
009914.jpeg,no
009915.jpeg,no
009916.jpeg,yes
009918.jpeg,no
009919.jpeg,no
009921.jpeg,yes
009922.jpeg,no
009923.jpeg,yes
009925.jpeg,no
009926.jpeg,no
009927.jpeg,no
009928.jpeg,no
009930.jpeg,no
009931.jpeg,no
009932.jpeg,no
009933.jpeg,yes
009934.jpeg,yes
009935.jpeg,yes
009936.jpeg,no
009938.jpeg,no
009939.jpeg,yes
009941.jpeg,no
009942.jpeg,yes
009943.jpeg,no
009944.jpeg,yes
009945.jpeg,no
009946.jpeg,yes
009947.jpeg,yes
009948.jpeg,yes
009949.jpeg,no
009950.jpeg,yes
009951.jpeg,no
009952.jpeg,yes
009953.jpeg,no
009955.jpeg,no
009956.jpeg,yes
009957.jpeg,no
009958.jpeg,no
009959.jpeg,yes
009960.jpeg,yes
009961.jpeg,yes
009962.jpeg,no
009963.jpeg,yes
009964.jpeg,no
009965.jpeg,yes
009966.jpeg,no
009967.jpeg,yes
009968.jpeg,no
009972.jpeg,no
009974.jpeg,no
009975.jpeg,yes
009976.jpeg,no
009977.jpeg,no
009978.jpeg,no
009979.jpeg,no
009980.jpeg,no
009981.jpeg,yes
009982.jpeg,no
009983.jpeg,yes
009984.jpeg,no
009985.jpeg,yes
009986.jpeg,yes
009987.jpeg,yes
009988.jpeg,no
009989.jpeg,no
009990.jpeg,no
009991.jpeg,no
009993.jpeg,yes
009994.jpeg,yes
009995.jpeg,yes
009996.jpeg,no
009998.jpeg,yes
009999.jpeg,no
